system:index,Class,ClassId,EFG,efg_id,lat,lon,point_id,.geo
00000000000000000658_0,moderate,1,AridThicket,1,-33.47657246223388,25.00581865910044,AridThicket_25.005819_-33.476572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00581865910044,-33.47657246223388]}"
00000000000000000659_0,moderate,1,AridThicket,1,-33.47774027210324,25.00204573490714,AridThicket_25.002046_-33.477740,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00204573490714,-33.47774027210324]}"
0000000000000000065a_0,moderate,1,AridThicket,1,-33.47791993516006,25.003213544776496,AridThicket_25.003214_-33.477920,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.003213544776496,-33.47791993516006]}"
0000000000000000065b_0,moderate,1,AridThicket,1,-33.47765044057483,24.996566011674012,AridThicket_24.996566_-33.477650,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996566011674012,-33.47765044057483]}"
0000000000000000065c_0,moderate,1,AridThicket,1,-33.46651133105174,24.99467954957736,AridThicket_24.994680_-33.466511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.99467954957736,-33.46651133105174]}"
0000000000000000065d_0,moderate,1,AridThicket,1,-33.466601162580154,24.996206685560363,AridThicket_24.996207_-33.466601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996206685560363,-33.466601162580154]}"
0000000000000000065e_0,moderate,1,AridThicket,1,-33.4676791409211,25.00069826198096,AridThicket_25.000698_-33.467679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00069826198096,-33.4676791409211]}"
0000000000000000065f_0,moderate,1,AridThicket,1,-33.4676791409211,25.002405061020788,AridThicket_25.002405_-33.467679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.002405061020788,-33.4676791409211]}"
00000000000000000660_0,moderate,1,AridThicket,1,-33.46794863550633,25.004111860060615,AridThicket_25.004112_-33.467949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.004111860060615,-33.46794863550633]}"
00000000000000000661_0,moderate,1,AridThicket,1,-33.458785819608316,24.942307768513192,AridThicket_24.942308_-33.458786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.942307768513192,-33.458785819608316]}"
00000000000000000662_0,moderate,1,AridThicket,1,-33.45995362947767,24.947428165632672,AridThicket_24.947428_-33.459954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.947428165632672,-33.45995362947767]}"
00000000000000000663_0,moderate,1,AridThicket,1,-33.45986379794926,24.950392606070267,AridThicket_24.950393_-33.459864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.950392606070267,-33.45986379794926]}"
00000000000000000664_0,moderate,1,AridThicket,1,-33.46121127087544,24.944373893666665,AridThicket_24.944374_-33.461211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.944373893666665,-33.46121127087544]}"
00000000000000000665_0,moderate,1,AridThicket,1,-33.462109586159556,24.941948442399543,AridThicket_24.941948_-33.462110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.941948442399543,-33.462109586159556]}"
00000000000000000666_0,moderate,1,AridThicket,1,-33.46192992310274,24.94096029558701,AridThicket_24.940960_-33.461930,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.94096029558701,-33.46192992310274]}"
00000000000000000667_0,moderate,1,AridThicket,1,-33.46291806991527,24.9468891764622,AridThicket_24.946889_-33.462918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.9468891764622,-33.46291806991527]}"
00000000000000000668_0,moderate,1,AridThicket,1,-33.46354689061415,24.94868580703044,AridThicket_24.948686_-33.463547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.94868580703044,-33.46354689061415]}"
00000000000000000669_0,moderate,1,AridThicket,1,-33.463277396028914,24.941589116285897,AridThicket_24.941589_-33.463277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.941589116285897,-33.463277396028914]}"
0000000000000000066a_0,moderate,1,AridThicket,1,-33.46525368965398,24.944912882837137,AridThicket_24.944913_-33.465254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.944912882837137,-33.46525368965398]}"
0000000000000000066b_0,moderate,1,AridThicket,1,-33.46534352118239,24.951111258297562,AridThicket_24.951111_-33.465344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.951111258297562,-33.46534352118239]}"
0000000000000000066c_0,moderate,1,AridThicket,1,-33.4594146403072,24.932785626501524,AridThicket_24.932786_-33.459415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.932785626501524,-33.4594146403072]}"
0000000000000000066d_0,moderate,1,AridThicket,1,-33.45815699890943,24.931348322046933,AridThicket_24.931348_-33.458157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931348322046933,-33.45815699890943]}"
0000000000000000066e_0,moderate,1,AridThicket,1,-33.46004346100608,24.92928219689346,AridThicket_24.929282_-33.460043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.92928219689346,-33.46004346100608]}"
0000000000000000066f_0,moderate,1,AridThicket,1,-33.461121439347025,24.931348322046933,AridThicket_24.931348_-33.461121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931348322046933,-33.461121439347025]}"
00000000000000000670_0,moderate,1,AridThicket,1,-33.45806716738102,24.93583989846753,AridThicket_24.935840_-33.458067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93583989846753,-33.45806716738102]}"
00000000000000000671_0,moderate,1,AridThicket,1,-33.46219941768797,24.933683941785645,AridThicket_24.933684_-33.462199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.933683941785645,-33.46219941768797]}"
00000000000000000672_0,moderate,1,AridThicket,1,-33.4624689122732,24.931438153575346,AridThicket_24.931438_-33.462469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931438153575346,-33.4624689122732]}"
00000000000000000673_0,moderate,1,AridThicket,1,-33.4639062167278,24.931797479688992,AridThicket_24.931797_-33.463906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931797479688992,-33.4639062167278]}"
00000000000000000674_0,moderate,1,AridThicket,1,-33.46507402659715,24.939163665018775,AridThicket_24.939164_-33.465074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.939163665018775,-33.46507402659715]}"
00000000000000000675_0,moderate,1,AridThicket,1,-33.467050320222214,24.95461468790563,AridThicket_24.954615_-33.467050,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.95461468790563,-33.467050320222214]}"
00000000000000000676_0,moderate,1,ValleyThicket,2,-33.47917757655783,25.269294531932697,ValleyThicket_25.269295_-33.479178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.269294531932697,-33.47917757655783]}"
00000000000000000677_0,moderate,1,ValleyThicket,2,-33.48016572337036,25.266779249137162,ValleyThicket_25.266779_-33.480166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.266779249137162,-33.48016572337036]}"
00000000000000000678_0,moderate,1,AridThicket,1,-33.47630296764864,25.26525211315416,AridThicket_25.265252_-33.476303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.26525211315416,-33.47630296764864]}"
00000000000000000679_0,moderate,1,AridThicket,1,-33.47881825044418,25.261748683546095,AridThicket_25.261749_-33.478818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.261748683546095,-33.47881825044418]}"
0000000000000000067a_0,moderate,1,AridThicket,1,-33.48061488101242,25.24728580747177,AridThicket_25.247286_-33.480615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24728580747177,-33.48061488101242]}"
0000000000000000067b_0,moderate,1,AridThicket,1,-33.47702161987594,25.247555302057005,AridThicket_25.247555_-33.477022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.247555302057005,-33.47702161987594]}"
0000000000000000067c_0,moderate,1,AridThicket,1,-33.47890808197259,25.253124856818545,AridThicket_25.253125_-33.478908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.253124856818545,-33.47890808197259]}"
0000000000000000067d_0,moderate,1,AridThicket,1,-33.481692859353366,25.252226541534426,AridThicket_25.252227_-33.481693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.252226541534426,-33.481692859353366]}"
0000000000000000067e_0,moderate,1,AridThicket,1,-33.480435217955595,25.249890921795714,AridThicket_25.249891_-33.480435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.249890921795714,-33.480435217955595]}"
0000000000000000067f_0,moderate,1,AridThicket,1,-33.47360802179629,25.243333220221643,AridThicket_25.243333_-33.473608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.243333220221643,-33.47360802179629]}"
00000000000000000680_0,moderate,1,AridThicket,1,-33.47046391830187,25.24459086161941,AridThicket_25.244591_-33.470464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24459086161941,-33.47046391830187]}"
00000000000000000681_0,moderate,1,AridThicket,1,-33.471362233585985,25.240099285198813,AridThicket_25.240099_-33.471362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.240099285198813,-33.471362233585985]}"
00000000000000000682_0,moderate,1,AridThicket,1,-33.47774027210324,25.240817937426108,AridThicket_25.240818_-33.477740,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.240817937426108,-33.47774027210324]}"
00000000000000000683_0,moderate,1,AridThicket,1,-33.480435217955595,25.264982618568922,AridThicket_25.264983_-33.480435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.264982618568922,-33.480435217955595]}"
00000000000000000684_0,moderate,1,AridThicket,1,-33.47675212529071,25.268935205819048,AridThicket_25.268935_-33.476752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.268935205819048,-33.47675212529071]}"
00000000000000000685_0,moderate,1,AridThicket,1,-33.477830103631646,25.238661980744222,AridThicket_25.238662_-33.477830,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.238661980744222,-33.477830103631646]}"
00000000000000000686_0,moderate,1,AridThicket,1,-33.47935723961465,25.239650127556754,AridThicket_25.239650_-33.479357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.239650127556754,-33.47935723961465]}"
00000000000000000687_0,moderate,1,AridThicket,1,-33.48313016380796,25.2422552418807,AridThicket_25.242255_-33.483130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.2422552418807,-33.48313016380796]}"
00000000000000000688_0,moderate,1,AridThicket,1,-33.47872841891577,25.228690681090495,AridThicket_25.228691_-33.478728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.228690681090495,-33.47872841891577]}"
00000000000000000689_0,moderate,1,AridThicket,1,-33.476662293762296,25.233541583624742,AridThicket_25.233542_-33.476662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.233541583624742,-33.476662293762296]}"
0000000000000000068a_0,moderate,1,AridThicket,1,-33.47989622878512,25.23488905655092,AridThicket_25.234889_-33.479896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.23488905655092,-33.47989622878512]}"
0000000000000000068b_0,moderate,1,AridThicket,1,-33.480435217955595,25.229678827903026,AridThicket_25.229679_-33.480435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.229678827903026,-33.480435217955595]}"
0000000000000000068c_0,moderate,1,AridThicket,1,-33.46866728773363,25.229139838732554,AridThicket_25.229140_-33.468667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.229139838732554,-33.46866728773363]}"
0000000000000000068d_0,moderate,1,AridThicket,1,-33.46776897244951,25.224378767726723,AridThicket_25.224379_-33.467769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.224378767726723,-33.46776897244951]}"
0000000000000000068e_0,moderate,1,AridThicket,1,-33.47226054887011,25.21979735977771,AridThicket_25.219797_-33.472261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.21979735977771,-33.47226054887011]}"
0000000000000000068f_0,moderate,1,AridThicket,1,-33.477560609046414,25.217282076982176,AridThicket_25.217282_-33.477561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.217282076982176,-33.477560609046414]}"
00000000000000000690_0,moderate,1,AridThicket,1,-33.47459616860882,25.213509152788877,AridThicket_25.213509_-33.474596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.213509152788877,-33.47459616860882]}"
00000000000000000691_0,moderate,1,AridThicket,1,-33.468307961619985,25.212790500561578,AridThicket_25.212791_-33.468308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.212790500561578,-33.468307961619985]}"
00000000000000000692_0,moderate,1,AridThicket,1,-33.4736978533247,25.215395614885526,AridThicket_25.215396_-33.473698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.215395614885526,-33.4736978533247]}"
00000000000000000693_0,moderate,1,AridThicket,1,-33.473069032625816,25.227343208164317,AridThicket_25.227343_-33.473069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.227343208164317,-33.473069032625816]}"
00000000000000000694_0,moderate,1,AridThicket,1,-33.485196288961426,25.236056866420274,AridThicket_25.236057_-33.485196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.236056866420274,-33.485196288961426]}"
00000000000000000695_0,moderate,1,AridThicket,1,-33.485465783546665,25.23309242598268,AridThicket_25.233092_-33.485466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.23309242598268,-33.485465783546665]}"
00000000000000000696_0,moderate,1,AridThicket,1,-33.47253004345534,25.20416667383403,AridThicket_25.204167_-33.472530,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.20416667383403,-33.47253004345534]}"
00000000000000000697_0,moderate,1,AridThicket,1,-33.473967347909934,25.20362768466356,AridThicket_25.203628_-33.473967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.20362768466356,-33.473967347909934]}"
00000000000000000698_0,moderate,1,ValleyThicket,2,-33.50765417106442,25.307832257621424,ValleyThicket_25.307832_-33.507654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.307832257621424,-33.50765417106442]}"
00000000000000000699_0,moderate,1,ValleyThicket,2,-33.509989790803125,25.30666444775207,ValleyThicket_25.306664_-33.509990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30666444775207,-33.509989790803125]}"
0000000000000000069a_0,moderate,1,ValleyThicket,2,-33.51115760067248,25.30630512163842,ValleyThicket_25.306305_-33.511158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30630512163842,-33.51115760067248]}"
0000000000000000069b_0,moderate,1,ValleyThicket,2,-33.51331355735437,25.306125458581597,ValleyThicket_25.306125_-33.513314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.306125458581597,-33.51331355735437]}"
0000000000000000069c_0,moderate,1,ValleyThicket,2,-33.51331355735437,25.304688154127007,ValleyThicket_25.304688_-33.513314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304688154127007,-33.51331355735437]}"
0000000000000000069d_0,moderate,1,ValleyThicket,2,-33.50819316023489,25.30486781718383,ValleyThicket_25.304868_-33.508193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30486781718383,-33.50819316023489]}"
0000000000000000069e_0,moderate,1,ValleyThicket,2,-33.53020188469582,25.304149164956534,ValleyThicket_25.304149_-33.530202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304149164956534,-33.53020188469582]}"
0000000000000000069f_0,moderate,1,ValleyThicket,2,-33.52517131910475,25.30118472451894,ValleyThicket_25.301185_-33.525171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30118472451894,-33.52517131910475]}"
000000000000000006a0_0,moderate,1,ValleyThicket,2,-33.52571030827522,25.296962642683578,ValleyThicket_25.296963_-33.525710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.296962642683578,-33.52571030827522]}"
000000000000000006a1_0,moderate,1,ValleyThicket,2,-33.524093340763805,25.296693148098342,ValleyThicket_25.296693_-33.524093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.296693148098342,-33.524093340763805]}"
000000000000000006a2_0,moderate,1,ValleyThicket,2,-33.51061861150201,25.302891523558767,ValleyThicket_25.302892_-33.510619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.302891523558767,-33.51061861150201]}"
000000000000000006a3_0,moderate,1,ValleyThicket,2,-33.51349322041119,25.30253219744512,ValleyThicket_25.302532_-33.513493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30253219744512,-33.51349322041119]}"
000000000000000006a4_0,moderate,1,ValleyThicket,2,-33.51636782932037,25.30037624076323,ValleyThicket_25.300376_-33.516368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30037624076323,-33.51636782932037]}"
000000000000000006a5_0,moderate,1,ValleyThicket,2,-33.515020356394196,25.318791704087683,ValleyThicket_25.318792_-33.515020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.318791704087683,-33.515020356394196]}"
000000000000000006a6_0,moderate,1,ValleyThicket,2,-33.51286439971231,25.317174736576266,ValleyThicket_25.317175_-33.512864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.317174736576266,-33.51286439971231]}"
000000000000000006a7_0,moderate,1,ValleyThicket,2,-33.51609833473514,25.316276421292148,ValleyThicket_25.316276_-33.516098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.316276421292148,-33.51609833473514]}"
000000000000000006a8_0,moderate,1,ValleyThicket,2,-33.50963046468948,25.319959513957038,ValleyThicket_25.319960_-33.509630,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.319959513957038,-33.50963046468948]}"
000000000000000006a9_0,moderate,1,ValleyThicket,2,-33.506935518837125,25.320318840070687,ValleyThicket_25.320319_-33.506936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.320318840070687,-33.506935518837125]}"
000000000000000006aa_0,moderate,1,ValleyThicket,2,-33.51016945385995,25.32130698688322,ValleyThicket_25.321307_-33.510169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32130698688322,-33.51016945385995]}"
000000000000000006ab_0,moderate,1,ValleyThicket,2,-33.52058991115574,25.31277299168408,ValleyThicket_25.312773_-33.520590,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31277299168408,-33.52058991115574]}"
000000000000000006ac_0,moderate,1,ValleyThicket,2,-33.52023058504209,25.316006926706912,ValleyThicket_25.316007_-33.520231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.316006926706912,-33.52023058504209]}"
000000000000000006ad_0,moderate,1,ValleyThicket,2,-33.52337468853651,25.312952654740908,ValleyThicket_25.312953_-33.523375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.312952654740908,-33.52337468853651]}"
000000000000000006ae_0,moderate,1,ValleyThicket,2,-33.542149477974604,25.315198442951203,ValleyThicket_25.315198_-33.542149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.315198442951203,-33.542149477974604]}"
000000000000000006af_0,moderate,1,ValleyThicket,2,-33.54080200504843,25.315557769064853,ValleyThicket_25.315558_-33.540802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.315557769064853,-33.54080200504843]}"
000000000000000006b0_0,moderate,1,ValleyThicket,2,-33.53945453212225,25.312952654740908,ValleyThicket_25.312953_-33.539455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.312952654740908,-33.53945453212225]}"
000000000000000006b1_0,moderate,1,ValleyThicket,2,-33.540532510463194,25.312413665570435,ValleyThicket_25.312414_-33.540533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.312413665570435,-33.540532510463194]}"
000000000000000006b2_0,moderate,1,ValleyThicket,2,-33.541969814917785,25.313401812382967,ValleyThicket_25.313402_-33.541970,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.313401812382967,-33.541969814917785]}"
000000000000000006b3_0,moderate,1,ValleyThicket,2,-33.54367661395761,25.31456962225232,ValleyThicket_25.314570_-33.543677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31456962225232,-33.54367661395761]}"
000000000000000006b4_0,moderate,1,ValleyThicket,2,-33.5458325706395,25.317174736576266,ValleyThicket_25.317175_-33.545833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.317174736576266,-33.5458325706395]}"
000000000000000006b5_0,moderate,1,ValleyThicket,2,-33.543137624787136,25.307922089149837,ValleyThicket_25.307922_-33.543138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.307922089149837,-33.543137624787136]}"
000000000000000006b6_0,moderate,1,ValleyThicket,2,-33.5323578413777,25.302801692030357,ValleyThicket_25.302802_-33.532358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.302801692030357,-33.5323578413777]}"
000000000000000006b7_0,moderate,1,ValleyThicket,2,-33.530740873866286,25.317803557275152,ValleyThicket_25.317804_-33.530741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.317803557275152,-33.530740873866286]}"
000000000000000006b8_0,moderate,1,ValleyThicket,2,-33.54044267893478,25.30846107832031,ValleyThicket_25.308461_-33.540443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30846107832031,-33.54044267893478]}"
000000000000000006b9_0,moderate,1,ValleyThicket,2,-33.54556307605426,25.27630139114883,ValleyThicket_25.276301_-33.545563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.27630139114883,-33.54556307605426]}"
000000000000000006ba_0,moderate,1,ValleyThicket,2,-33.5458325706395,25.278726842415953,ValleyThicket_25.278727_-33.545833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.278726842415953,-33.5458325706395]}"
000000000000000006bb_0,moderate,1,ValleyThicket,2,-33.547180043565675,25.278906505472776,ValleyThicket_25.278907_-33.547180,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.278906505472776,-33.547180043565675]}"
000000000000000006bc_0,moderate,1,ValleyThicket,2,-33.54771903273615,25.275223412807886,ValleyThicket_25.275223_-33.547719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.275223412807886,-33.54771903273615]}"
000000000000000006bd_0,moderate,1,ValleyThicket,2,-33.543137624787136,25.27405560293853,ValleyThicket_25.274056_-33.543138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.27405560293853,-33.543137624787136]}"
000000000000000006be_0,moderate,1,ValleyThicket,2,-33.54322745631555,25.27594206503518,ValleyThicket_25.275942_-33.543227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.27594206503518,-33.54322745631555]}"
000000000000000006bf_0,moderate,1,ValleyThicket,2,-33.544844423826966,25.273426782239646,ValleyThicket_25.273427_-33.544844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.273426782239646,-33.544844423826966]}"
000000000000000006c0_0,moderate,1,ValleyThicket,2,-33.54682071745203,25.272528466955528,ValleyThicket_25.272528_-33.546821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.272528466955528,-33.54682071745203]}"
000000000000000006c1_0,moderate,1,ValleyThicket,2,-33.54834785343503,25.274594592109004,ValleyThicket_25.274595_-33.548348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.274594592109004,-33.54834785343503]}"
000000000000000006c2_0,moderate,1,ValleyThicket,2,-33.55014448400327,25.272887793069177,ValleyThicket_25.272888_-33.550144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.272887793069177,-33.55014448400327]}"
000000000000000006c3_0,severe,2,AridThicket,1,-33.107544543517584,26.457585989766,AridThicket_26.457586_-33.107545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.457585989766,-33.107544543517584]}"
000000000000000006c4_0,severe,2,AridThicket,1,-33.102603809454926,26.461089419374066,AridThicket_26.461089_-33.102604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.461089419374066,-33.102603809454926]}"
000000000000000006c5_0,severe,2,AridThicket,1,-33.11535988648942,26.460011441033124,AridThicket_26.460011_-33.115360,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.460011441033124,-33.11535988648942]}"
000000000000000006c6_0,severe,2,AridThicket,1,-33.108532690330115,26.474923474749506,AridThicket_26.474923_-33.108533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.474923474749506,-33.108532690330115]}"
000000000000000006c7_0,severe,2,AridThicket,1,-33.107544543517584,26.468904762345907,AridThicket_26.468905_-33.107545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.468904762345907,-33.107544543517584]}"
000000000000000006c8_0,severe,2,AridThicket,1,-33.107634375046,26.46441318592531,AridThicket_26.464413_-33.107634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.46441318592531,-33.107634375046]}"
000000000000000006c9_0,severe,2,AridThicket,1,-33.102603809454926,26.472498023482384,AridThicket_26.472498_-33.102604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.472498023482384,-33.102603809454926]}"
000000000000000006ca_0,severe,2,AridThicket,1,-33.11032932089835,26.44096715700979,AridThicket_26.440967_-33.110329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.44096715700979,-33.11032932089835]}"
000000000000000006cb_0,severe,2,AridThicket,1,-33.1031427986254,26.44204513535073,AridThicket_26.442045_-33.103143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.44204513535073,-33.1031427986254]}"
000000000000000006cc_0,severe,2,AridThicket,1,-33.12775663741027,26.438002716572196,AridThicket_26.438003_-33.127757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.438002716572196,-33.12775663741027]}"
000000000000000006cd_0,severe,2,AridThicket,1,-33.16270110196252,26.599519804656886,AridThicket_26.599520_-33.162701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.599519804656886,-33.16270110196252]}"
000000000000000006ce_0,severe,2,AridThicket,1,-33.15389761217815,26.60895211514014,AridThicket_26.608952_-33.153898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.60895211514014,-33.15389761217815]}"
000000000000000006cf_0,severe,2,AridThicket,1,-33.14203985042777,26.63060151348742,AridThicket_26.630602_-33.142040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.63060151348742,-33.14203985042777]}"
000000000000000006d0_0,severe,2,AridThicket,1,-33.14491445933695,26.6191929093791,AridThicket_26.619193_-33.144914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.6191929093791,-33.14491445933695]}"
000000000000000006d1_0,severe,2,AridThicket,1,-33.15138232938261,26.627637073049826,AridThicket_26.627637_-33.151382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.627637073049826,-33.15138232938261]}"
000000000000000006d2_0,severe,2,AridThicket,1,-33.14437547016648,26.593501092253284,AridThicket_26.593501_-33.144375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.593501092253284,-33.14437547016648]}"
000000000000000006d3_0,severe,2,AridThicket,1,-33.145453448507425,26.58397895024162,AridThicket_26.583979_-33.145453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.58397895024162,-33.145453448507425]}"
000000000000000006d4_0,severe,2,AridThicket,1,-33.14087204055841,26.576972091025485,AridThicket_26.576972_-33.140872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.576972091025485,-33.14087204055841]}"
000000000000000006d5_0,severe,2,AridThicket,1,-33.14033305138795,26.564395677047813,AridThicket_26.564396_-33.140333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.564395677047813,-33.14033305138795]}"
000000000000000006d6_0,severe,2,AridThicket,1,-33.15506542204751,26.562778709536396,AridThicket_26.562779_-33.155065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.562778709536396,-33.15506542204751]}"
000000000000000006d7_0,severe,2,AridThicket,1,-33.494269273331035,25.055585325840664,AridThicket_25.055585_-33.494269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.055585325840664,-33.494269273331035]}"
000000000000000006d8_0,severe,2,AridThicket,1,-33.49525742014357,25.05630397806796,AridThicket_25.056304_-33.495257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.05630397806796,-33.49525742014357]}"
