system_index,Class,ClassId,EFG,efg_id,lat,lon,point_id,F_geo
00000000000000000aa7_0,severe,2,ValleyThicket,2,-32.6732091,26.72752973,ValleyThicket_26.727530_-32.673209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.727529732643916,-32.673209103645796]}"
00000000000000000aa8_0,severe,2,ValleyThicket,2,-32.67464641,26.72869754,ValleyThicket_26.728698_-32.674646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.728697542513274,-32.67464640810039]}"
00000000000000000aa9_0,severe,2,ValleyThicket,2,-32.67806001,26.72896704,ValleyThicket_26.728967_-32.678060,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.728967037098506,-32.67806000618004]}"
00000000000000000aaa_0,severe,2,ValleyThicket,2,-32.67725152,26.72896704,ValleyThicket_26.728967_-32.677252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.728967037098506,-32.67725152242433]}"
00000000000000000aab_0,severe,2,ValleyThicket,2,-32.68156344,26.73327895,ValleyThicket_26.733279_-32.681563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.73327895046228,-32.68156343578811]}"
00000000000000000aac_0,severe,2,ValleyThicket,2,-32.68156344,26.71549231,ValleyThicket_26.715492_-32.681563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.715492307836715,-32.68156343578811]}"
00000000000000000aad_0,severe,2,ValleyThicket,2,-32.67419725,26.71854658,ValleyThicket_26.718547_-32.674197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.718546579802723,-32.67419725045833]}"
00000000000000000aae_0,severe,2,ValleyThicket,2,-32.66907685,26.72070254,ValleyThicket_26.720703_-32.669077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.72070253648461,-32.669076853338844]}"
00000000000000000aaf_0,severe,2,ValleyThicket,2,-32.66916668,26.72690091,ValleyThicket_26.726901_-32.669167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.726900911945034,-32.66916668486726]}"
00000000000000000ab0_0,severe,2,ValleyThicket,2,-32.68021596,26.70381421,ValleyThicket_26.703814_-32.680216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.70381420914316,-32.68021596286193]}"
00000000000000000ab1_0,severe,2,ValleyThicket,2,-32.66799887,26.70462269,ValleyThicket_26.704623_-32.667999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.70462269289887,-32.6679988749979]}"
00000000000000000ab2_0,severe,2,ValleyThicket,2,-32.66314797,26.69959213,ValleyThicket_26.699592_-32.663148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.6995921273078,-32.663147972463655]}"
00000000000000000ab3_0,severe,2,ValleyThicket,2,-32.66593275,26.69537005,ValleyThicket_26.695370_-32.665933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.695370045472437,-32.66593274984442]}"
00000000000000000ab4_0,severe,2,ValleyThicket,2,-32.6814736,26.74810115,ValleyThicket_26.748101_-32.681474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.748101152650253,-32.68147360425969]}"
00000000000000000ab5_0,severe,2,ValleyThicket,2,-32.68362956,26.75088593,ValleyThicket_26.750886_-32.683630,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.750885930031025,-32.68362956094158]}"
00000000000000000ab6_0,severe,2,ValleyThicket,2,-32.67931765,26.74217227,ValleyThicket_26.742172_-32.679318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.742172271775065,-32.679317647577804]}"
00000000000000000ab7_0,severe,2,ValleyThicket,2,-32.68632451,26.74369941,ValleyThicket_26.743699_-32.686325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.74369940775807,-32.68632450679394]}"
00000000000000000ab9_0,severe,2,MesicThicket,3,-32.68362956,26.77837438,MesicThicket_26.778374_-32.683630,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.778374377725083,-32.68362956094158]}"
00000000000000000aba_0,severe,2,MesicThicket,3,-32.6851567,26.77451162,MesicThicket_26.774512_-32.685157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.774511622003367,-32.68515669692459]}"
00000000000000000abb_0,severe,2,ValleyThicket,2,-32.66710056,26.67973936,ValleyThicket_26.679739_-32.667101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.679739359528757,-32.66710055971378]}"
00000000000000000abc_0,severe,2,ValleyThicket,2,-32.66754972,26.68710555,ValleyThicket_26.687106_-32.667550,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.68710554485854,-32.66754971735584]}"
00000000000000000abd_0,severe,2,ValleyThicket,2,-32.65928522,26.69042931,ValleyThicket_26.690429_-32.659285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.69042931140978,-32.65928521674194]}"
00000000000000000abe_0,severe,2,ValleyThicket,2,-32.65883606,26.68638689,ValleyThicket_26.686387_-32.658836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.686386892631244,-32.65883605909988]}"
00000000000000000abf_0,severe,2,ValleyThicket,2,-32.65847673,26.68719538,ValleyThicket_26.687195_-32.658477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.68719537638695,-32.65847673298623]}"
00000000000000000ac0_0,severe,2,ValleyThicket,2,-32.66081235,26.68683605,ValleyThicket_26.686836_-32.660812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.686836050273303,-32.660812352724946]}"
00000000000000000ac1_0,severe,2,ValleyThicket,2,-32.6600937,26.68494959,ValleyThicket_26.684950_-32.660094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.68494958817665,-32.66009370049765]}"
00000000000000000ac2_0,severe,2,ValleyThicket,2,-32.66215983,26.68261397,ValleyThicket_26.682614_-32.662160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.68261396843794,-32.66215982565112]}"
000000000000000005d3_0,intact,0,AridThicket,1,-33.50163546,25.02639008,AridThicket_25.026390_-33.501635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02639007910678,-33.501635458660814]}"
000000000000000005d4_0,intact,0,AridThicket,1,-33.51816446,25.02468328,AridThicket_25.024683_-33.518164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.024683280066952,-33.51816445988862]}"
000000000000000005d5_0,intact,0,AridThicket,1,-33.51951193,25.02594092,AridThicket_25.025941_-33.519512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02594092146472,-33.519511932814794]}"
000000000000000005d6_0,intact,0,AridThicket,1,-33.51735598,25.02297648,AridThicket_25.022976_-33.517356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.022976481027126,-33.517355976132905]}"
000000000000000005d7_0,intact,0,AridThicket,1,-33.51753564,25.03169014,AridThicket_25.031690_-33.517536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.031690139283086,-33.51753563918973]}"
000000000000000005d8_0,intact,0,AridThicket,1,-33.51762547,25.03483424,AridThicket_25.034834_-33.517625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.034834242777503,-33.517625470718144]}"
000000000000000005d9_0,intact,0,AridThicket,1,-33.49938967,25.01956288,AridThicket_25.019563_-33.499390,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.019562882947472,-33.49938967045052]}"
000000000000000005da_0,intact,0,AridThicket,1,-33.49894051,25.02207817,AridThicket_25.022078_-33.498941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.022078165743004,-33.49894051280846]}"
000000000000000005db_0,intact,0,AridThicket,1,-33.50064731,25.02261716,AridThicket_25.022617_-33.500647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.022617154913476,-33.50064731184828]}"
000000000000000005dc_0,intact,0,AridThicket,1,-33.5011863,25.02261716,AridThicket_25.022617_-33.501186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.022617154913476,-33.501186301018755]}"
000000000000000005dd_0,intact,0,AridThicket,1,-33.50208462,25.02234766,AridThicket_25.022348_-33.502085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02234766032824,-33.502084616302874]}"
000000000000000005de_0,intact,0,AridThicket,1,-33.50280327,25.02369513,AridThicket_25.023695_-33.502803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02369513325442,-33.50280326853017]}"
000000000000000005df_0,intact,0,AridThicket,1,-33.50037782,25.0173171,AridThicket_25.017317_-33.500378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.017317094737173,-33.50037781726305]}"
000000000000000005e0_0,intact,0,AridThicket,1,-33.49992866,25.01767642,AridThicket_25.017676_-33.499929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01767642085082,-33.49992865962099]}"
000000000000000005e1_0,intact,0,AridThicket,1,-33.49929984,25.01794592,AridThicket_25.017946_-33.499300,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.017945915436055,-33.499299838922106]}"
000000000000000005e2_0,intact,0,AridThicket,1,-33.49768287,25.01776625,AridThicket_25.017766_-33.497683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.017766252379232,-33.49768287141069]}"
000000000000000005e3_0,intact,0,AridThicket,1,-33.49813203,25.01983238,AridThicket_25.019832_-33.498132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.019832377532705,-33.49813202905275]}"
000000000000000005e4_0,intact,0,AridThicket,1,-33.49723371,25.02100019,AridThicket_25.021000_-33.497234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.021000187402063,-33.49723371376863]}"
000000000000000005e5_0,intact,0,AridThicket,1,-33.49867102,25.02306631,AridThicket_25.023066_-33.498671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.023066312555535,-33.49867101822322]}"
000000000000000005e6_0,intact,0,AridThicket,1,-33.49795237,25.02243749,AridThicket_25.022437_-33.497952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.022437491856653,-33.49795236599593]}"
000000000000000005e7_0,intact,0,AridThicket,1,-33.49938967,25.02441379,AridThicket_25.024414_-33.499390,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.024413785481716,-33.49938967045052]}"
000000000000000005e8_0,intact,0,AridThicket,1,-33.49849135,25.02495278,AridThicket_25.024953_-33.498491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02495277465219,-33.4984913551664]}"
000000000000000005e9_0,intact,0,AridThicket,1,-33.49750321,25.02549176,AridThicket_25.025492_-33.497503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02549176382266,-33.49750320835387]}"
000000000000000005ea_0,intact,0,AridThicket,1,-33.4977727,25.02477311,AridThicket_25.024773_-33.497773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.024773111595362,-33.4977727029391]}"
000000000000000005eb_0,intact,0,AridThicket,1,-33.50073714,25.02603075,AridThicket_25.026031_-33.500737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02603075299313,-33.500737143376696]}"
000000000000000005ec_0,intact,0,AridThicket,1,-33.50109647,25.02647991,AridThicket_25.026480_-33.501096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.026479910635192,-33.50109646949034]}"
000000000000000005ed_0,intact,0,AridThicket,1,-33.50271344,25.01965271,AridThicket_25.019653_-33.502713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.019652714475882,-33.50271343700176]}"
000000000000000005ee_0,intact,0,AridThicket,1,-33.50253377,25.01749676,AridThicket_25.017497_-33.502534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.017496757793996,-33.50253377394493]}"
000000000000000005ef_0,intact,0,AridThicket,1,-33.50136596,25.01650861,AridThicket_25.016509_-33.501366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.016508610981464,-33.50136596407558]}"
000000000000000005f0_0,intact,0,AridThicket,1,-33.50298293,25.01641878,AridThicket_25.016419_-33.502983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01641877945305,-33.502982931587]}"
000000000000000005f1_0,intact,0,AridThicket,1,-33.50343209,25.01830524,AridThicket_25.018305_-33.503432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.018305241549704,-33.50343208922906]}"
000000000000000005f2_0,intact,0,AridThicket,1,-33.49741338,25.01605945,AridThicket_25.016059_-33.497413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.016059453339405,-33.497413376825456]}"
000000000000000005f3_0,intact,0,AridThicket,1,-33.49660489,25.01641878,AridThicket_25.016419_-33.496605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01641877945305,-33.496604893069744]}"
000000000000000005f4_0,intact,0,AridThicket,1,-33.46830796,24.95218924,AridThicket_24.952189_-33.468308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.952189236638507,-33.468307961619985]}"
000000000000000005f5_0,intact,0,AridThicket,1,-33.46740965,24.95263839,AridThicket_24.952638_-33.467410,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.952638394280566,-33.46740964633586]}"
000000000000000005f6_0,intact,0,AridThicket,1,-33.46875712,24.96108256,AridThicket_24.961083_-33.468757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.96108255795129,-33.468757119262044]}"
000000000000000005f7_0,intact,0,AridThicket,1,-33.46974527,24.96036391,AridThicket_24.960364_-33.469745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.960363905723995,-33.469745266074575]}"
000000000000000005f8_0,intact,0,AridThicket,1,-33.4698351,24.9637775,AridThicket_24.963778_-33.469835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.963777503803648,-33.46983509760299]}"
000000000000000005f9_0,intact,0,AridThicket,1,-33.46965543,24.96440633,AridThicket_24.964406_-33.469655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.964406324502534,-33.46965543454616]}"
000000000000000005fa_0,intact,0,AridThicket,1,-33.46606217,24.94230777,AridThicket_24.942308_-33.466062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.942307768513192,-33.46606217340968]}"
000000000000000005fb_0,intact,0,ValleyThicket,2,-33.47217072,24.9623402,ValleyThicket_24.962340_-33.472171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.962340199349057,-33.4721707173417]}"
000000000000000005fc_0,intact,0,ValleyThicket,2,-33.47163173,24.95820795,ValleyThicket_24.958208_-33.471632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.95820794904211,-33.471631728171225]}"
000000000000000005fd_0,intact,0,ValleyThicket,2,-33.46965543,24.9409603,ValleyThicket_24.940960_-33.469655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.94096029558701,-33.46965543454616]}"
000000000000000005fe_0,intact,0,ValleyThicket,2,-33.46830796,24.93610939,ValleyThicket_24.936109_-33.468308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.936109393052767,-33.468307961619985]}"
000000000000000005ff_0,intact,0,ValleyThicket,2,-33.46731981,24.93521108,ValleyThicket_24.935211_-33.467320,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93521107776865,-33.46731981480745]}"
00000000000000000600_0,intact,0,ValleyThicket,2,-33.46866729,24.94105013,ValleyThicket_24.941050_-33.468667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.941050127115425,-33.46866728773363]}"
00000000000000000601_0,intact,0,ValleyThicket,2,-33.46767914,24.93664838,ValleyThicket_24.936648_-33.467679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93664838222324,-33.4676791409211]}"
00000000000000000602_0,intact,0,ValleyThicket,2,-33.49543708,25.23605687,ValleyThicket_25.236057_-33.495437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.236056866420274,-33.49543708320039]}"
00000000000000000603_0,intact,0,ValleyThicket,2,-33.49426927,25.23731451,ValleyThicket_25.237315_-33.494269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.23731450781804,-33.494269273331035]}"
00000000000000000604_0,intact,0,ValleyThicket,2,-33.49346079,25.23560771,ValleyThicket_25.235608_-33.493461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.235607708778215,-33.49346078957533]}"
00000000000000000605_0,intact,0,ValleyThicket,2,-33.49444894,25.23461956,ValleyThicket_25.234620_-33.494449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.234619561965683,-33.49444893638786]}"
00000000000000000606_0,intact,0,ValleyThicket,2,-33.50325243,25.23605687,ValleyThicket_25.236057_-33.503252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.236056866420274,-33.50325242617223]}"
00000000000000000607_0,intact,0,ValleyThicket,2,-33.50082697,25.23426024,ValleyThicket_25.234260_-33.500827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.234260235852037,-33.50082697490511]}"
00000000000000000608_0,intact,0,ValleyThicket,2,-33.49921001,25.23551788,ValleyThicket_25.235518_-33.499210,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.235517877249805,-33.49921000739369]}"
00000000000000000609_0,intact,0,ValleyThicket,2,-33.5014558,25.22815169,ValleyThicket_25.228152_-33.501456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.228151691920022,-33.501455795603995]}"
0000000000000000060a_0,intact,0,ValleyThicket,2,-33.50415074,25.22419911,ValleyThicket_25.224199_-33.504151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.224199104669896,-33.50415074145635]}"
0000000000000000060b_0,intact,0,ValleyThicket,2,-33.50199478,25.24459086,ValleyThicket_25.244591_-33.501995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24459086161941,-33.50199478477447]}"
0000000000000000060c_0,intact,0,ValleyThicket,2,-33.50091681,25.24333322,ValleyThicket_25.243333_-33.500917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.243333220221643,-33.50091680643352]}"
0000000000000000060d_0,intact,0,ValleyThicket,2,-33.49983883,25.2441417,ValleyThicket_25.244142_-33.499839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.244141703977352,-33.49983882809258]}"
0000000000000000060e_0,intact,0,ValleyThicket,2,-33.50046765,25.24935193,ValleyThicket_25.249352_-33.500468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.249351932625245,-33.500467648791464]}"
0000000000000000060f_0,intact,0,ValleyThicket,2,-33.49921001,25.2512384,ValleyThicket_25.251238_-33.499210,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.251238394721895,-33.49921000739369]}"
00000000000000000610_0,intact,0,ValleyThicket,2,-33.49956933,25.25465199,ValleyThicket_25.254652_-33.499569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.25465199280155,-33.49956933350734]}"
00000000000000000611_0,intact,0,ValleyThicket,2,-33.50046765,25.25222654,ValleyThicket_25.252227_-33.500468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.252226541534426,-33.500467648791464]}"
00000000000000000612_0,intact,0,ValleyThicket,2,-33.50307276,25.25240621,ValleyThicket_25.252406_-33.503073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.25240620459125,-33.503072763115405]}"
00000000000000000613_0,intact,0,AridThicket,1,-33.4914845,25.24495019,AridThicket_25.244950_-33.491484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.244950187733057,-33.49148449595027]}"
00000000000000000614_0,intact,0,ValleyThicket,2,-33.49166416,25.24719598,ValleyThicket_25.247196_-33.491664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.247195975943356,-33.49166415900709]}"
00000000000000000615_0,intact,0,ValleyThicket,2,-33.49220315,25.2509689,ValleyThicket_25.250969_-33.492203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.25096890013666,-33.49220314817756]}"
00000000000000000616_0,intact,0,ValleyThicket,2,-33.48744208,25.25249604,ValleyThicket_25.252496_-33.487442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.252496036119663,-33.48744207717173]}"
00000000000000000617_0,intact,0,ValleyThicket,2,-33.51070844,25.22491776,ValleyThicket_25.224918_-33.510708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.22491775689719,-33.510708443030424]}"
00000000000000000618_0,intact,0,ValleyThicket,2,-33.50855249,25.22572624,ValleyThicket_25.225726_-33.508552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.2257262406529,-33.508552486348535]}"
00000000000000000619_0,intact,0,ValleyThicket,2,-33.51160676,25.22473809,ValleyThicket_25.224738_-33.511607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.22473809384037,-33.51160675831454]}"
0000000000000000061a_0,intact,0,ValleyThicket,2,-33.50792367,25.22141433,ValleyThicket_25.221414_-33.507924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.22141432728913,-33.507923665649656]}"
0000000000000000061b_0,intact,0,ValleyThicket,2,-33.5145712,25.24486036,ValleyThicket_25.244860_-33.514571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.244860356204647,-33.51457119875214]}"
0000000000000000061c_0,intact,0,ValleyThicket,2,-33.51367288,25.24638749,ValleyThicket_25.246387_-33.513673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24638749218765,-33.51367288346802]}"
0000000000000000061d_0,intact,0,ValleyThicket,2,-33.51340339,25.24764513,ValleyThicket_25.247645_-33.513403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24764513358542,-33.51340338888278]}"
0000000000000000061e_0,intact,0,ValleyThicket,2,-33.51241524,25.24486036,ValleyThicket_25.244860_-33.512415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.244860356204647,-33.51241524207025]}"
0000000000000000061f_0,intact,0,ValleyThicket,2,-33.51079827,25.246118,ValleyThicket_25.246118_-33.510798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.246117997602415,-33.51079827455884]}"
00000000000000000620_0,intact,0,ValleyThicket,2,-33.51052878,25.24512985,ValleyThicket_25.245130_-33.510529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.245129850789883,-33.5105287799736]}"
00000000000000000621_0,intact,0,ValleyThicket,2,-33.51169659,25.24539935,ValleyThicket_25.245399_-33.511697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24539934537512,-33.511696589842956]}"
00000000000000000622_0,intact,0,ValleyThicket,2,-33.51205592,25.24683665,ValleyThicket_25.246837_-33.512056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24683664982971,-33.5120559159566]}"
00000000000000000623_0,intact,0,ValleyThicket,2,-33.51466103,25.24432137,ValleyThicket_25.244321_-33.514661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.244321367034175,-33.51466103028055]}"
00000000000000000624_0,intact,0,ValleyThicket,2,-33.51555935,25.24512985,ValleyThicket_25.245130_-33.515559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.245129850789883,-33.51555934556467]}"
00000000000000000625_0,intact,0,ValleyThicket,2,-33.51717631,25.24351288,ValleyThicket_25.243513_-33.517176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.243512883278466,-33.517176313076085]}"
00000000000000000626_0,intact,0,ValleyThicket,2,-33.51609833,25.24180608,ValleyThicket_25.241806_-33.516098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24180608423864,-33.51609833473514]}"
00000000000000000627_0,intact,0,ValleyThicket,2,-33.51313389,25.2409976,ValleyThicket_25.240998_-33.513134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24099760048293,-33.513133894297546]}"
00000000000000000628_0,intact,0,ValleyThicket,2,-33.5143017,25.25555031,ValleyThicket_25.255550_-33.514302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.25555030808567,-33.514301704166904]}"
00000000000000000629_0,intact,0,ValleyThicket,2,-33.51493052,25.25492149,ValleyThicket_25.254921_-33.514931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.254921487386785,-33.51493052486578]}"
0000000000000000062a_0,intact,0,ValleyThicket,2,-33.5177153,25.24288406,ValleyThicket_25.242884_-33.517715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.242884062579584,-33.51771530224656]}"
0000000000000000062b_0,moderate,1,AridThicket,1,-33.49399978,25.04785981,AridThicket_25.047860_-33.494000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.047859814397235,-33.4939997787458]}"
0000000000000000062c_0,moderate,1,AridThicket,1,-33.49364045,25.04678184,AridThicket_25.046782_-33.493640,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.046781836056294,-33.49364045263215]}"
0000000000000000062d_0,moderate,1,AridThicket,1,-33.49444894,25.05019543,AridThicket_25.050195_-33.494449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.050195434135947,-33.49444893638786]}"
0000000000000000062e_0,moderate,1,AridThicket,1,-33.51645766,25.02576126,AridThicket_25.025761_-33.516458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.025761258407893,-33.516457660848786]}"
0000000000000000062f_0,moderate,1,AridThicket,1,-33.51654749,25.02800705,AridThicket_25.028007_-33.516547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.028007046618193,-33.5165474923772]}"
00000000000000000630_0,moderate,1,AridThicket,1,-33.51672715,25.02809688,AridThicket_25.028097_-33.516727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.028096878146606,-33.516727155434026]}"
00000000000000000631_0,moderate,1,AridThicket,1,-33.51708648,25.02863587,AridThicket_25.028636_-33.517086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.028635867317078,-33.51708648154767]}"
00000000000000000632_0,moderate,1,AridThicket,1,-33.51708648,25.02647991,AridThicket_25.026480_-33.517086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.026479910635192,-33.51708648154767]}"
00000000000000000633_0,moderate,1,AridThicket,1,-33.51780513,25.02656974,AridThicket_25.026570_-33.517805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.026569742163602,-33.51780513377497]}"
00000000000000000634_0,moderate,1,AridThicket,1,-33.51726614,25.02612059,AridThicket_25.026121_-33.517266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.026120584521543,-33.5172661446045]}"
00000000000000000635_0,moderate,1,AridThicket,1,-33.50091681,25.01031024,AridThicket_25.010310_-33.500917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01031023552104,-33.50091680643352]}"
00000000000000000636_0,moderate,1,AridThicket,1,-33.50001849,25.01031024,AridThicket_25.010310_-33.500018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01031023552104,-33.500018491149405]}"
00000000000000000637_0,moderate,1,AridThicket,1,-33.49938967,25.00653731,AridThicket_25.006537_-33.499390,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.006537311327737,-33.49938967045052]}"
00000000000000000638_0,moderate,1,AridThicket,1,-33.50046765,25.00680681,AridThicket_25.006807_-33.500468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.006806805912973,-33.500467648791464]}"
00000000000000000639_0,moderate,1,AridThicket,1,-33.4994795,25.00725596,AridThicket_25.007256_-33.499480,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.007255963555032,-33.49947950197893]}"
0000000000000000063a_0,moderate,1,AridThicket,1,-33.49965916,25.00761529,AridThicket_25.007615_-33.499659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00761528966868,-33.49965916503575]}"
0000000000000000063b_0,moderate,1,AridThicket,1,-33.50190495,25.00950175,AridThicket_25.009502_-33.501905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00950175176533,-33.501904953246054]}"
0000000000000000063c_0,moderate,1,AridThicket,1,-33.50172529,25.01102889,AridThicket_25.011029_-33.501725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.011028887748335,-33.50172529018923]}"
0000000000000000063d_0,moderate,1,AridThicket,1,-33.50307276,25.01264586,AridThicket_25.012646_-33.503073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.012645855259752,-33.503072763115405]}"
